expense_id,employee_id,submitted_at,audit_completed_at,employee_gender,region,department,employee_level,expense_category,merchant_risk_tier,country_risk_tier,payment_method,amount_usd,policy_limit_usd,amount_to_policy_ratio,days_since_expense,prior_30d_claim_count,prior_30d_total_usd,employee_tenure_months,duplicate_7d_count,receipt_attached,weekend_submission,outside_business_hours,cross_border,is_abnormal
EXP-0007849,EMP-00144,2025-04-22T11:04:00Z,2025-05-18T11:04:00Z,Male,North America,Sales,Manager,Office,medium,medium,personal_card,137.61,575.0,0.2393,3,5,927.36,82,0,True,False,True,False,0
EXP-0007850,EMP-00208,2025-04-22T18:30:00Z,2025-04-30T18:30:00Z,Male,EMEA,Operations,IC1-2,Meals,low,low,corporate_card,13.73,90.0,0.1525,11,6,963.93,176,0,True,False,False,False,0
EXP-0007851,EMP-00942,2025-04-22T19:51:00Z,2025-04-25T19:51:00Z,Male,North America,Operations,Director+,Airfare,medium,medium,corporate_card,1627.67,1960.0,0.8304,4,5,410.81,87,1,True,False,False,False,0
EXP-0007852,EMP-00590,2025-04-22T20:10:00Z,2025-05-16T20:10:00Z,Male,North America,Support,IC1-2,Mileage,low,low,corporate_card,306.47,225.0,1.3621,3,1,271.79,191,0,True,False,True,True,1
EXP-0007853,EMP-00080,2025-04-22T21:51:00Z,2025-05-01T21:51:00Z,Male,APAC,Engineering,IC3-4,Mileage,low,medium,corporate_card,125.86,250.0,0.5034,6,0,442.42,193,0,True,False,True,False,0
EXP-0007854,EMP-00242,2025-04-22T22:08:00Z,2025-05-18T22:08:00Z,Male,North America,Sales,Manager,Lodging,low,low,corporate_card,88.69,402.5,0.2204,0,0,755.67,129,0,True,False,True,False,0
EXP-0007855,EMP-00341,2025-04-22T23:36:00Z,2025-04-28T23:36:00Z,Male,EMEA,Operations,Manager,Meals,low,low,personal_card,56.22,115.0,0.4889,6,8,1064.97,131,1,True,False,True,False,0
EXP-0007856,EMP-00598,2025-04-22T23:51:00Z,2025-05-15T23:51:00Z,Male,North America,Finance,Manager,Taxi,medium,low,corporate_card,161.83,138.0,1.1727,9,6,704.12,146,0,True,False,True,False,0
EXP-0007857,EMP-00234,2025-04-23T00:00:00Z,2025-04-29T00:00:00Z,Male,EMEA,Engineering,Manager,Meals,low,medium,corporate_card,138.48,115.0,1.2041,24,1,410.05,43,0,True,False,False,False,0
EXP-0007858,EMP-00910,2025-04-23T00:06:00Z,2025-04-27T00:06:00Z,Male,APAC,Support,Director+,Lodging,low,low,corporate_card,83.0,490.0,0.1694,1,5,947.74,171,0,True,False,True,False,0
EXP-0007859,EMP-00763,2025-04-23T02:42:00Z,2025-05-12T02:42:00Z,Female,North America,Sales,Manager,Meals,low,low,personal_card,51.42,115.0,0.4472,4,2,730.72,73,1,True,False,False,False,1
EXP-0007860,EMP-00702,2025-04-23T02:44:00Z,2025-05-04T02:44:00Z,Male,EMEA,Finance,Manager,Office,low,low,personal_card,292.37,575.0,0.5085,3,3,347.68,152,0,True,False,False,False,0
EXP-0007861,EMP-00299,2025-04-23T03:35:00Z,2025-05-01T03:35:00Z,Male,North America,Operations,Director+,Mileage,low,low,corporate_card,296.52,350.0,0.8472,8,3,1166.21,64,1,True,False,True,False,0
EXP-0007862,EMP-00948,2025-04-23T05:57:00Z,2025-05-13T05:57:00Z,Female,LATAM,Operations,IC1-2,Office,low,low,corporate_card,198.81,450.0,0.4418,11,4,253.52,79,0,True,False,False,False,0
EXP-0007863,EMP-00235,2025-04-23T06:25:00Z,2025-05-01T06:25:00Z,Female,EMEA,Support,IC3-4,Mileage,high,low,corporate_card,172.25,250.0,0.689,18,6,223.95,58,0,True,False,False,False,0
EXP-0007864,EMP-00667,2025-04-23T10:05:00Z,2025-05-19T10:05:00Z,Male,APAC,Sales,IC1-2,Airfare,low,low,corporate_card,596.76,1260.0,0.4736,4,7,1353.27,113,0,False,False,True,False,0
EXP-0007865,EMP-00531,2025-04-23T10:50:00Z,2025-05-09T10:50:00Z,Female,APAC,Support,IC3-4,Airfare,medium,low,personal_card,851.25,1400.0,0.608,9,2,1211.29,19,1,True,False,False,False,0
EXP-0007866,EMP-00600,2025-04-23T11:27:00Z,2025-05-01T11:27:00Z,Male,APAC,Engineering,Manager,Lodging,low,low,personal_card,138.32,402.5,0.3437,6,8,1297.05,31,0,True,False,True,False,0
EXP-0007867,EMP-00488,2025-04-23T11:41:00Z,2025-05-01T11:41:00Z,Male,North America,Operations,Manager,Taxi,high,medium,personal_card,102.44,138.0,0.7423,10,5,148.62,177,0,True,False,True,False,0
EXP-0007868,EMP-00761,2025-04-23T11:53:00Z,2025-04-30T11:53:00Z,Male,EMEA,Operations,IC1-2,Office,low,low,personal_card,149.61,450.0,0.3325,22,6,882.46,67,0,True,False,False,False,0
EXP-0007869,EMP-00714,2025-04-23T12:50:00Z,2025-04-27T12:50:00Z,Male,LATAM,Sales,IC3-4,Taxi,low,low,corporate_card,34.93,120.0,0.2911,9,5,702.91,125,0,True,False,False,False,0
EXP-0007870,EMP-00626,2025-04-23T13:11:00Z,2025-05-19T13:11:00Z,Male,LATAM,Engineering,IC3-4,Meals,low,low,corporate_card,38.88,100.0,0.3888,20,4,553.91,103,0,True,False,True,False,0
EXP-0007871,EMP-00401,2025-04-23T13:12:00Z,2025-04-29T13:12:00Z,Female,EMEA,Operations,IC1-2,Office,low,low,personal_card,173.61,450.0,0.3858,6,4,1939.92,115,1,False,False,True,False,0
EXP-0007872,EMP-00745,2025-04-23T13:29:00Z,2025-05-01T13:29:00Z,Female,APAC,Sales,IC3-4,Meals,high,low,corporate_card,116.6,100.0,1.166,20,1,250.43,98,0,True,False,False,False,0
EXP-0007873,EMP-00384,2025-04-23T13:38:00Z,2025-04-26T13:38:00Z,Female,North America,Sales,IC3-4,Taxi,high,low,corporate_card,174.34,120.0,1.4529,12,3,687.04,45,0,False,False,False,False,1
EXP-0007874,EMP-00294,2025-04-23T15:43:00Z,2025-05-08T15:43:00Z,Male,North America,Sales,IC3-4,Lodging,low,medium,personal_card,112.67,350.0,0.3219,10,8,1302.72,182,0,True,False,False,False,0
EXP-0007875,EMP-00486,2025-04-23T16:34:00Z,2025-05-12T16:34:00Z,Male,North America,Support,Director+,Mileage,low,low,personal_card,276.79,350.0,0.7908,2,9,2307.88,28,0,True,False,True,False,0
EXP-0007876,EMP-00920,2025-04-23T16:56:00Z,2025-05-01T16:56:00Z,Male,North America,Finance,Manager,Airfare,low,low,corporate_card,1706.8,1610.0,1.0601,3,1,372.78,76,0,True,False,True,False,0
EXP-0007877,EMP-00914,2025-04-23T19:59:00Z,2025-05-14T19:59:00Z,Female,North America,Sales,IC1-2,Meals,low,medium,personal_card,57.78,90.0,0.642,1,3,450.51,68,0,True,False,False,False,0
EXP-0007878,EMP-00015,2025-04-23T20:23:00Z,2025-05-04T20:23:00Z,Female,EMEA,Engineering,Manager,Meals,medium,low,personal_card,189.31,115.0,1.6462,7,4,708.27,45,0,True,False,True,False,0
EXP-0007879,EMP-00615,2025-04-23T20:44:00Z,2025-05-20T20:44:00Z,Male,North America,Support,Manager,Meals,low,low,personal_card,201.17,115.0,1.7493,6,1,843.89,161,0,True,False,False,False,0
EXP-0007880,EMP-00419,2025-04-23T22:37:00Z,2025-05-17T22:37:00Z,Female,EMEA,Operations,Director+,Meals,medium,low,personal_card,37.61,140.0,0.2686,0,4,1578.61,67,0,True,False,False,True,0
EXP-0007881,EMP-00354,2025-04-24T00:50:00Z,2025-04-27T00:50:00Z,Male,LATAM,Engineering,IC1-2,Office,low,low,cash,702.67,450.0,1.5615,2,4,590.11,20,0,True,False,False,True,0
EXP-0007882,EMP-00430,2025-04-24T03:49:00Z,2025-05-10T03:49:00Z,Female,APAC,Engineering,IC1-2,Lodging,low,low,corporate_card,259.67,315.0,0.8244,8,3,323.99,106,0,False,False,False,False,0
EXP-0007883,EMP-00793,2025-04-24T06:03:00Z,2025-05-06T06:03:00Z,Female,APAC,Support,IC3-4,Airfare,low,low,corporate_card,843.7,1400.0,0.6026,9,7,745.17,152,0,True,False,False,False,0
EXP-0007884,EMP-00568,2025-04-24T07:07:00Z,2025-05-12T07:07:00Z,Female,APAC,Sales,Manager,Office,medium,low,corporate_card,266.61,575.0,0.4637,10,3,478.22,192,0,True,False,False,False,0
EXP-0007885,EMP-00555,2025-04-24T09:41:00Z,2025-05-01T09:41:00Z,Male,LATAM,Engineering,IC1-2,Office,low,low,personal_card,421.92,450.0,0.9376,1,8,785.47,103,0,True,False,False,False,0
EXP-0007886,EMP-00269,2025-04-24T10:06:00Z,2025-05-22T10:06:00Z,Male,LATAM,Engineering,IC3-4,Taxi,low,low,corporate_card,71.84,120.0,0.5987,2,2,500.69,92,0,False,False,False,False,0
EXP-0007887,EMP-00017,2025-04-24T11:34:00Z,2025-05-20T11:34:00Z,Male,North America,Operations,IC1-2,Airfare,low,low,corporate_card,277.77,1260.0,0.2205,10,3,1178.44,124,0,True,False,False,False,0
EXP-0007888,EMP-00703,2025-04-24T12:28:00Z,2025-04-28T12:28:00Z,Male,LATAM,Sales,IC3-4,Lodging,high,low,cash,633.51,350.0,1.81,13,3,112.5,150,0,True,False,True,False,1
EXP-0007889,EMP-00319,2025-04-24T16:20:00Z,2025-05-21T16:20:00Z,Male,APAC,Engineering,Manager,Taxi,low,low,personal_card,204.45,138.0,1.4815,7,8,2584.78,194,0,True,False,False,False,0
EXP-0007890,EMP-00229,2025-04-24T16:29:00Z,2025-05-06T16:29:00Z,Male,LATAM,Finance,Manager,Meals,medium,low,personal_card,51.17,115.0,0.4449,11,2,980.02,183,0,True,False,True,False,0
EXP-0007891,EMP-00226,2025-04-24T19:14:00Z,2025-05-02T19:14:00Z,Male,APAC,Support,IC3-4,Meals,low,low,corporate_card,119.97,100.0,1.1997,0,4,635.39,15,0,True,False,False,True,0
EXP-0007892,EMP-00404,2025-04-24T22:21:00Z,2025-05-21T22:21:00Z,Female,APAC,Sales,IC1-2,Office,medium,low,personal_card,209.79,450.0,0.4662,15,7,572.79,150,0,True,False,True,False,0
EXP-0007893,EMP-00019,2025-04-25T04:46:00Z,2025-05-24T04:46:00Z,Female,APAC,Finance,IC1-2,Taxi,medium,low,corporate_card,159.99,108.0,1.4814,9,1,352.27,85,0,True,False,False,False,0
EXP-0007894,EMP-00636,2025-04-25T05:22:00Z,2025-05-25T05:22:00Z,Male,North America,Finance,IC3-4,Taxi,low,medium,personal_card,110.04,120.0,0.917,3,6,473.25,37,0,True,False,False,False,0
EXP-0007895,EMP-00764,2025-04-25T05:49:00Z,2025-04-29T05:49:00Z,Female,North America,Engineering,IC1-2,Mileage,low,high,personal_card,169.29,225.0,0.7524,3,7,2678.44,26,0,True,False,False,False,0
EXP-0007896,EMP-00267,2025-04-25T07:43:00Z,2025-05-10T07:43:00Z,Female,EMEA,Sales,IC1-2,Lodging,low,medium,corporate_card,177.18,315.0,0.5625,2,7,467.81,161,0,True,False,True,False,0
EXP-0007897,EMP-00696,2025-04-25T09:45:00Z,2025-05-15T09:45:00Z,Male,North America,Support,IC3-4,Taxi,low,low,corporate_card,156.56,120.0,1.3046,4,2,1147.78,66,0,True,False,True,False,0
EXP-0007898,EMP-00644,2025-04-25T10:58:00Z,2025-05-09T10:58:00Z,Male,North America,Sales,Director+,Lodging,medium,low,corporate_card,228.98,490.0,0.4673,3,2,270.66,129,0,True,False,False,False,0
EXP-0007899,EMP-00199,2025-04-25T13:22:00Z,2025-05-21T13:22:00Z,Male,North America,Finance,IC1-2,Airfare,low,low,corporate_card,1531.66,1260.0,1.2156,4,7,1103.93,143,0,True,False,True,False,0
EXP-0007900,EMP-00615,2025-04-25T14:01:00Z,2025-05-04T14:01:00Z,Male,North America,Support,Manager,Meals,low,low,cash,78.98,115.0,0.6868,4,7,637.42,161,0,True,False,False,False,0
EXP-0007901,EMP-00915,2025-04-25T15:09:00Z,2025-05-21T15:09:00Z,Female,APAC,Engineering,IC3-4,Lodging,medium,low,personal_card,43.89,350.0,0.1254,10,4,813.58,144,0,True,False,True,False,0
EXP-0007902,EMP-00281,2025-04-25T15:48:00Z,2025-05-07T15:48:00Z,Female,APAC,Support,IC3-4,Lodging,low,medium,personal_card,208.76,350.0,0.5965,4,5,478.81,141,0,False,False,True,True,0
EXP-0007903,EMP-00589,2025-04-25T21:25:00Z,2025-04-30T21:25:00Z,Male,EMEA,Sales,Manager,Office,low,low,corporate_card,236.08,575.0,0.4106,15,2,731.6,19,0,True,False,False,False,0
EXP-0007904,EMP-00161,2025-04-25T23:08:00Z,2025-05-04T23:08:00Z,Male,EMEA,Finance,IC1-2,Office,medium,medium,corporate_card,133.47,450.0,0.2966,4,6,1884.07,173,0,True,False,False,False,0
EXP-0007905,EMP-00403,2025-04-25T23:42:00Z,2025-05-03T23:42:00Z,Male,EMEA,Sales,IC1-2,Lodging,medium,high,corporate_card,141.66,315.0,0.4497,8,5,624.13,162,0,True,False,True,False,0
EXP-0007906,EMP-00609,2025-04-26T00:33:00Z,2025-05-03T00:33:00Z,Male,EMEA,Sales,IC1-2,Office,low,low,personal_card,218.67,450.0,0.4859,3,7,1241.25,98,0,True,True,True,False,0
EXP-0007907,EMP-00534,2025-04-26T02:53:00Z,2025-05-22T02:53:00Z,Female,North America,Finance,IC1-2,Lodging,low,low,corporate_card,333.75,315.0,1.0595,8,2,485.65,81,0,True,True,True,False,0
EXP-0007908,EMP-00168,2025-04-26T04:47:00Z,2025-05-12T04:47:00Z,Male,North America,Finance,IC3-4,Meals,low,medium,corporate_card,29.51,100.0,0.2951,36,4,951.26,151,0,False,True,False,False,0
EXP-0007909,EMP-00026,2025-04-26T05:31:00Z,2025-05-03T05:31:00Z,Female,North America,Operations,IC1-2,Office,medium,medium,corporate_card,77.08,450.0,0.1713,9,6,1411.62,76,0,True,True,True,False,0
EXP-0007910,EMP-00739,2025-04-26T06:32:00Z,2025-05-24T06:32:00Z,Female,EMEA,Engineering,IC3-4,Meals,low,low,cash,95.31,100.0,0.9531,0,7,339.8,194,0,True,True,True,False,0
EXP-0007911,EMP-00288,2025-04-26T06:40:00Z,2025-05-03T06:40:00Z,Nonbinary,North America,Sales,IC3-4,Meals,medium,medium,cash,23.14,100.0,0.2314,9,2,641.83,35,0,True,True,False,False,0
EXP-0007912,EMP-00090,2025-04-26T07:06:00Z,2025-05-21T07:06:00Z,Male,LATAM,Sales,IC1-2,Office,low,low,personal_card,68.06,450.0,0.1512,6,4,655.21,29,0,True,True,True,False,0
EXP-0007913,EMP-00012,2025-04-26T07:34:00Z,2025-05-26T07:34:00Z,Male,EMEA,Support,IC1-2,Airfare,low,medium,corporate_card,1270.41,1260.0,1.0083,1,3,238.67,172,0,True,True,True,True,0
EXP-0007914,EMP-00959,2025-04-26T09:09:00Z,2025-05-10T09:09:00Z,Male,EMEA,Engineering,IC1-2,Lodging,low,low,personal_card,269.96,315.0,0.857,2,1,228.24,86,2,False,True,True,False,1
EXP-0007915,EMP-00554,2025-04-26T10:11:00Z,2025-05-12T10:11:00Z,Female,EMEA,Operations,IC1-2,Mileage,low,low,corporate_card,85.07,225.0,0.3781,12,5,627.97,73,0,True,True,False,False,0
EXP-0007916,EMP-00263,2025-04-26T14:21:00Z,2025-05-15T14:21:00Z,Female,North America,Sales,Manager,Office,medium,low,corporate_card,727.39,575.0,1.265,8,4,739.39,54,0,True,True,False,False,0
EXP-0007917,EMP-00475,2025-04-26T16:44:00Z,2025-05-06T16:44:00Z,Female,North America,Sales,IC1-2,Office,low,medium,personal_card,1085.07,450.0,2.4113,11,3,183.68,183,0,True,True,False,False,0
EXP-0007918,EMP-00272,2025-04-26T17:26:00Z,2025-05-06T17:26:00Z,Female,APAC,Sales,IC1-2,Office,high,low,cash,655.61,450.0,1.4569,5,4,1254.6,180,0,True,True,False,True,1
EXP-0007919,EMP-00098,2025-04-26T20:30:00Z,2025-05-07T20:30:00Z,Female,EMEA,Sales,IC1-2,Meals,medium,low,corporate_card,81.39,90.0,0.9044,6,8,680.91,110,0,True,True,False,False,0
EXP-0007920,EMP-00582,2025-04-26T22:58:00Z,2025-05-21T22:58:00Z,Female,APAC,Sales,Manager,Office,medium,low,corporate_card,336.26,575.0,0.5848,17,6,863.26,122,0,True,True,False,False,0
EXP-0007921,EMP-00496,2025-04-27T00:02:00Z,2025-05-15T00:02:00Z,Male,APAC,Engineering,IC3-4,Lodging,low,medium,corporate_card,79.62,350.0,0.2275,18,3,925.63,159,0,True,True,False,False,0
EXP-0007922,EMP-00870,2025-04-27T01:32:00Z,2025-05-06T01:32:00Z,Female,APAC,Operations,IC3-4,Airfare,low,low,personal_card,3424.7,1400.0,2.4462,6,2,744.85,68,0,True,True,True,False,0
EXP-0007923,EMP-00186,2025-04-27T03:42:00Z,2025-05-08T03:42:00Z,Male,North America,Operations,IC1-2,Taxi,medium,high,corporate_card,85.2,108.0,0.7889,19,6,992.39,163,0,True,True,False,False,0
EXP-0007924,EMP-00482,2025-04-27T06:36:00Z,2025-05-10T06:36:00Z,Male,APAC,Support,IC1-2,Office,medium,low,personal_card,451.66,450.0,1.0037,1,3,1285.02,157,0,True,True,True,False,0
EXP-0007925,EMP-00450,2025-04-27T07:01:00Z,2025-05-10T07:01:00Z,Male,APAC,Support,Director+,Taxi,medium,low,corporate_card,107.52,168.0,0.64,5,3,1433.1,39,1,True,True,True,False,0
EXP-0007926,EMP-00704,2025-04-27T07:41:00Z,2025-05-03T07:41:00Z,Male,EMEA,Engineering,Director+,Airfare,low,low,corporate_card,2237.83,1960.0,1.1418,4,8,328.31,59,0,True,True,True,False,0
EXP-0007927,EMP-00097,2025-04-27T08:14:00Z,2025-05-23T08:14:00Z,Male,North America,Finance,IC3-4,Mileage,medium,high,corporate_card,160.67,250.0,0.6427,13,5,304.72,113,0,True,True,True,False,0
EXP-0007928,EMP-00792,2025-04-27T08:52:00Z,2025-05-01T08:52:00Z,Female,North America,Finance,Manager,Office,low,low,personal_card,127.53,575.0,0.2218,6,1,617.11,163,0,True,True,False,False,0
EXP-0007929,EMP-00249,2025-04-27T10:34:00Z,2025-05-08T10:34:00Z,Female,LATAM,Engineering,IC1-2,Lodging,low,low,corporate_card,316.25,315.0,1.004,7,4,1654.06,59,0,True,True,False,False,0
EXP-0007930,EMP-00498,2025-04-27T11:06:00Z,2025-05-03T11:06:00Z,Male,APAC,Operations,IC3-4,Office,low,low,corporate_card,1300.33,500.0,2.6007,0,5,197.79,191,0,True,True,False,False,0
EXP-0007931,EMP-00727,2025-04-27T12:16:00Z,2025-05-19T12:16:00Z,Female,EMEA,Sales,Manager,Office,low,low,cash,1061.4,575.0,1.8459,1,6,287.65,182,0,True,True,False,False,0
EXP-0007932,EMP-00622,2025-04-27T13:46:00Z,2025-05-01T13:46:00Z,Female,EMEA,Sales,IC1-2,Meals,low,low,personal_card,54.4,90.0,0.6044,8,4,1291.33,94,0,True,True,False,True,0
EXP-0007933,EMP-00275,2025-04-27T13:47:00Z,2025-05-23T13:47:00Z,Female,APAC,Finance,IC1-2,Mileage,medium,low,corporate_card,127.21,225.0,0.5654,5,7,640.43,19,0,True,True,False,False,0
EXP-0007934,EMP-00300,2025-04-27T16:10:00Z,2025-05-24T16:10:00Z,Male,LATAM,Operations,IC1-2,Meals,low,low,corporate_card,23.82,90.0,0.2647,1,5,398.96,99,0,True,True,False,False,0
EXP-0007935,EMP-00653,2025-04-27T16:52:00Z,2025-05-17T16:52:00Z,Male,North America,Finance,Manager,Taxi,low,low,corporate_card,54.62,138.0,0.3958,3,8,1079.12,110,0,True,True,False,False,0
EXP-0007936,EMP-00480,2025-04-27T19:38:00Z,2025-05-01T19:38:00Z,Male,North America,Finance,IC3-4,Lodging,low,medium,corporate_card,225.26,350.0,0.6436,2,2,357.71,108,0,True,True,True,False,0
EXP-0007937,EMP-00334,2025-04-27T20:32:00Z,2025-05-09T20:32:00Z,Male,EMEA,Engineering,Director+,Mileage,low,low,personal_card,151.47,350.0,0.4328,5,3,575.88,74,0,True,True,False,False,0
EXP-0007938,EMP-00722,2025-04-27T22:25:00Z,2025-05-07T22:25:00Z,Female,APAC,Support,IC1-2,Office,low,high,personal_card,420.0,450.0,0.9333,3,5,448.72,41,0,True,True,True,True,0
EXP-0007939,EMP-00486,2025-04-28T00:19:00Z,2025-05-15T00:19:00Z,Male,North America,Support,Director+,Taxi,low,low,cash,59.15,168.0,0.3521,3,3,348.68,28,0,True,False,True,False,0
EXP-0007940,EMP-00657,2025-04-28T00:48:00Z,2025-05-08T00:48:00Z,Female,APAC,Finance,Director+,Lodging,low,low,personal_card,646.61,490.0,1.3196,1,4,768.93,144,0,True,False,False,False,0
EXP-0007941,EMP-00877,2025-04-28T03:10:00Z,2025-05-12T03:10:00Z,Male,APAC,Operations,IC3-4,Mileage,medium,medium,corporate_card,128.53,250.0,0.5141,4,6,710.42,32,1,True,False,False,False,0
EXP-0007942,EMP-00400,2025-04-28T04:38:00Z,2025-05-06T04:38:00Z,Male,North America,Engineering,IC3-4,Meals,low,low,corporate_card,73.17,100.0,0.7317,5,4,1540.68,153,0,False,False,True,False,0
EXP-0007943,EMP-00350,2025-04-28T05:15:00Z,2025-05-04T05:15:00Z,Female,LATAM,Engineering,Manager,Meals,low,low,personal_card,34.23,115.0,0.2977,11,4,742.19,131,0,True,False,True,False,0
EXP-0007944,EMP-00843,2025-04-28T08:45:00Z,2025-05-04T08:45:00Z,Female,APAC,Sales,Manager,Meals,medium,low,personal_card,49.7,115.0,0.4322,5,8,758.44,133,0,False,False,False,False,0
EXP-0007945,EMP-00749,2025-04-28T09:45:00Z,2025-05-28T09:45:00Z,Male,North America,Engineering,IC1-2,Taxi,low,medium,personal_card,49.21,108.0,0.4556,1,5,872.34,119,0,True,False,False,False,0
EXP-0007946,EMP-00638,2025-04-28T10:56:00Z,2025-05-01T10:56:00Z,Male,LATAM,Operations,IC1-2,Meals,low,low,personal_card,100.16,90.0,1.1129,26,8,993.25,90,0,True,False,False,False,1
EXP-0007947,EMP-00777,2025-04-28T13:22:00Z,2025-05-08T13:22:00Z,Female,North America,Finance,IC1-2,Office,low,low,corporate_card,355.68,450.0,0.7904,3,2,816.32,125,0,True,False,True,False,0
EXP-0007948,EMP-00198,2025-04-28T15:13:00Z,2025-05-13T15:13:00Z,Female,North America,Operations,IC3-4,Meals,low,low,corporate_card,75.81,100.0,0.7581,4,4,1515.37,82,0,True,False,False,False,0
EXP-0007949,EMP-00093,2025-04-28T15:53:00Z,2025-05-07T15:53:00Z,Male,EMEA,Engineering,IC1-2,Meals,low,low,cash,103.73,90.0,1.1525,1,5,831.53,31,0,True,False,False,True,0
EXP-0007950,EMP-00287,2025-04-28T16:24:00Z,2025-05-15T16:24:00Z,Male,North America,Support,Manager,Taxi,low,medium,corporate_card,25.79,138.0,0.1869,4,5,1223.24,59,0,True,False,False,False,0
EXP-0007951,EMP-00653,2025-04-28T18:07:00Z,2025-05-15T18:07:00Z,Male,North America,Finance,Manager,Meals,low,low,cash,63.36,115.0,0.5509,1,2,1233.18,110,0,True,False,False,False,0
EXP-0007952,EMP-00423,2025-04-28T18:08:00Z,2025-05-07T18:08:00Z,Male,APAC,Sales,IC1-2,Meals,low,low,corporate_card,171.67,90.0,1.9075,3,3,339.96,79,1,True,False,False,False,1
EXP-0007953,EMP-00417,2025-04-28T18:20:00Z,2025-05-02T18:20:00Z,Male,EMEA,Sales,IC1-2,Taxi,low,low,corporate_card,30.73,108.0,0.2845,10,4,192.7,60,0,True,False,False,False,0
EXP-0007954,EMP-00017,2025-04-28T18:43:00Z,2025-05-09T18:43:00Z,Male,North America,Operations,IC1-2,Airfare,low,low,corporate_card,483.84,1260.0,0.384,4,5,690.59,124,0,True,False,False,True,0
EXP-0007955,EMP-00345,2025-04-28T19:16:00Z,2025-05-25T19:16:00Z,Male,EMEA,Engineering,IC3-4,Meals,low,low,corporate_card,233.17,100.0,2.3317,9,1,174.12,35,1,True,False,True,False,0
EXP-0007956,EMP-00951,2025-04-28T19:50:00Z,2025-05-14T19:50:00Z,Female,North America,Sales,Manager,Taxi,low,low,corporate_card,37.5,138.0,0.2717,10,6,496.1,88,0,False,False,False,False,0
EXP-0007957,EMP-00482,2025-04-28T19:52:00Z,2025-05-08T19:52:00Z,Male,APAC,Support,IC1-2,Office,low,low,corporate_card,400.95,450.0,0.891,6,7,557.32,157,0,True,False,False,False,0
EXP-0007958,EMP-00990,2025-04-28T20:45:00Z,2025-05-02T20:45:00Z,Male,EMEA,Engineering,IC3-4,Taxi,low,medium,personal_card,43.57,120.0,0.363,20,1,886.05,140,0,True,False,True,False,0
EXP-0007959,EMP-00676,2025-04-28T22:19:00Z,2025-05-10T22:19:00Z,Male,North America,Sales,IC1-2,Lodging,low,high,corporate_card,45.61,315.0,0.1448,4,5,718.74,92,0,True,False,False,False,0
EXP-0007960,EMP-00355,2025-04-29T02:44:00Z,2025-05-17T02:44:00Z,Male,APAC,Engineering,IC1-2,Taxi,low,low,personal_card,56.34,108.0,0.5217,6,1,187.7,50,0,False,False,True,False,0
EXP-0007961,EMP-00868,2025-04-29T04:05:00Z,2025-05-26T04:05:00Z,Female,North America,Engineering,IC1-2,Meals,medium,low,corporate_card,82.21,90.0,0.9134,5,6,1432.99,91,0,True,False,True,True,0
EXP-0007962,EMP-00625,2025-04-29T04:32:00Z,2025-05-02T04:32:00Z,Male,North America,Finance,Manager,Meals,medium,low,corporate_card,55.87,115.0,0.4858,0,3,911.4,142,0,True,False,False,False,0
EXP-0007963,EMP-00202,2025-04-29T05:40:00Z,2025-05-17T05:40:00Z,Female,EMEA,Engineering,IC3-4,Meals,low,low,corporate_card,43.3,100.0,0.433,5,3,1022.66,136,0,True,False,True,False,0
EXP-0007964,EMP-00719,2025-04-29T15:47:00Z,2025-05-20T15:47:00Z,Female,EMEA,Operations,IC3-4,Mileage,low,low,personal_card,511.82,250.0,2.0473,7,7,253.62,175,0,False,False,True,False,1
EXP-0007965,EMP-00184,2025-04-29T16:45:00Z,2025-05-29T16:45:00Z,Male,North America,Sales,IC3-4,Airfare,low,low,personal_card,1223.63,1400.0,0.874,2,1,595.07,97,0,False,False,True,False,0
EXP-0007966,EMP-00384,2025-04-29T18:10:00Z,2025-05-22T18:10:00Z,Female,North America,Sales,IC3-4,Taxi,low,low,personal_card,37.11,120.0,0.3093,2,3,702.17,45,0,True,False,False,False,0
EXP-0007967,EMP-00179,2025-04-29T18:38:00Z,2025-05-03T18:38:00Z,Female,EMEA,Engineering,IC1-2,Lodging,low,medium,corporate_card,268.28,315.0,0.8517,20,2,882.46,29,0,True,False,False,False,0
EXP-0007968,EMP-00840,2025-04-29T19:38:00Z,2025-05-15T19:38:00Z,Female,North America,Engineering,IC3-4,Mileage,medium,low,corporate_card,208.47,250.0,0.8339,2,2,512.55,39,0,True,False,False,False,0
